,Unnamed: 0,name,rating,reviews,ctype,hq,old,employees
5907,28.0,DGS Technical Se...,3.4,(91 Reviews),Private,"Elgin,Illinois + 7 more",18 years old,501-1k Employees (India)
5908,29.0,M K Agro Tech,3.5,(91 Reviews),Srirangapatna + 17 more,27 years old,51-200 Employees (India),
5909,0.0,Futurz Staffing ...,3.6,(91 Reviews),Mumbai + 22 more,17 years old,51-200 Employees (India),
5910,1.0,MRC Logistics,4.1,(91 Reviews),Pune + 24 more,51 years old,1k-5k Employees (India),
5911,2.0,Renata Precision...,3.9,(91 Reviews),Pune + 1 more,16 years old,501-1k Employees (India),
5912,3.0,Punjab & Sind Ba...,3.5,(91 Reviews),Private,New Delhi + 33 more,114 years old,5k-10k Employees (India)
5913,4.0,THERMAL SYSTEMS,3.7,(91 Reviews),Private,"Hyderabad/Secunderabad,Telangana",37 years old,201-500 Employees (India)
5914,5.0,ANI INTEGRATED S...,3.7,(91 Reviews),Public,"Mumbai,Maharashtra + 18 more",34 years old,201-500 Employees (India)
5915,6.0,HCL Healthcare,3.7,(91 Reviews),Private,Noida + 13 more,8 years old,501-1k Employees (Global)
5916,7.0,Vkl Seasoning,4.1,(91 Reviews),Private,Mumbai + 9 more,87 years old,201-500 Employees (India)
5917,8.0,Australia and Ne...,4.3,(91 Reviews),Melbourne + 2 more,187 years old,5k-10k Employees (India),
5918,9.0,TFG Vacations,4.7,(91 Reviews),Private,New Delhi + 10 more,7 years old,11-50 Employees (India)
5919,10.0,Pullman New Delh...,4.4,(91 Reviews),New Delhi,7 years old,201-500 Employees (India),
5920,11.0,Terralogic Softw...,3.6,(91 Reviews),Private,San Jose + 5 more,14 years old,201-500 Employees (India)
5921,12.0,Patil Automation,3.3,(91 Reviews),Private,Pune + 1 more,12 years old,51-200 Employees (India)
5922,13.0,Mfine,3.8,(91 Reviews),Private,"Bangalore,Karnataka + 4 more",5 years old,201-500 Employees (India)
5923,14.0,Sresta Natural B...,4.0,(91 Reviews),Hyderabad + 18 more,18 years old,201-500 Employees (India),
5924,15.0,Valdel Engineers...,3.4,(91 Reviews),Private,"Bangalore/Bengaluru,Karnataka + 6 more",32 years old,501-1k Employees (India)
5925,16.0,Donear Industrie...,3.4,(91 Reviews),Public,"Mumbai,Maharashtra + 4 more",45 years old,1k-5k Employees (India)
5926,17.0,La Renon Healthc...,4.2,(91 Reviews),Private,"Ahmedabad,Gujarat + 13 more",15 years old,501-1k Employees (India)
5927,18.0,Apexon,3.6,(91 Reviews),"Santa Clara,California + 5 more",2022 years old,501-1k Employees (India),
5928,19.0,Rishabh Instrume...,3.8,(91 Reviews),Private,"Nasik/Nashik,Maharashtra + 10 more",37 years old,201-500 Employees (India)
5929,20.0,GREEN POWER INTE...,4.1,(91 Reviews),Noida + 21 more,20 years old,501-1k Employees (India),
5930,21.0,SmartSchool Educ...,3.9,(91 Reviews),Private,Noida + 3 more,11 years old,11-50 Employees (India)
5931,22.0,PRERANA MOTORS,4.0,(91 Reviews),Private,"Bangalore/Bengaluru,Karnataka + 10 more",31 years old,501-1k Employees (India)
5932,23.0,Prasol Chemicals,3.3,(91 Reviews),Private,"Mumbai,Maharashtra + 3 more",30 years old,51-200 Employees (India)
5933,24.0,Kusalava Interna...,4.2,(91 Reviews),Private,Vijayawada + 8 more,58 years old,1k-5k Employees (India)
5934,25.0,Viraj Projects,3.6,(91 Reviews),Private,Pune + 7 more,21 years old,51-200 Employees (India)
5935,26.0,Hindustan Platin...,3.8,(91 Reviews),Private,Navi Mumbai + 1 more,61 years old,501-1k Employees (India)
5936,27.0,Sofcon,4.0,(91 Reviews),Private,Noida + 15 more,20 years old,201-500 Employees (Global)
5937,28.0,Jamboree Educati...,3.6,(91 Reviews),Private,Delhi + 15 more,29 years old,201-500 Employees (India)
5938,29.0,Kumar Organic Pr...,3.6,(91 Reviews),Private,Bangalore + 5 more,31 years old,201-500 Employees (India)
5939,0.0,Avantha Technolo...,3.5,(91 Reviews),Public,Gurgaon + 6 more,18 years old,201-500 Employees (India)
5940,1.0,Rushil Decor,4.0,(91 Reviews),Public,"Ahmedabad,Gujarat + 15 more",28 years old,501-1k Employees (India)
5941,2.0,MELCO,3.8,(91 Reviews),Private,Faridabad + 17 more,27 years old,11-50 Employees (India)
5942,3.0,Pathfinder Busin...,3.5,(91 Reviews),Coimbatore + 1 more,14 years old,201-500 Employees (India),
5943,4.0,Danblock Brakes,3.9,(91 Reviews),Private,Hestehaven + 4 more,286 years old,51-200 Employees (India)
5944,5.0,Lam Research,4.4,(91 Reviews),Private,"Fremont,California",42 years old,1k-5k Employees (India)
5945,6.0,Avanti Learning ...,3.7,(91 Reviews),Mumbai + 15 more,10 years old,201-500 Employees (India),
5946,7.0,Ludhiana Beverag...,4.0,(91 Reviews),Private,Ludhiana + 4 more,28 years old,51-200 Employees (India)
5947,8.0,Deloitte Support...,4.2,(91 Reviews),Hyderabad/Secunderabad + 8 more,201-500 Employees (India),,
5948,9.0,Ziff Davis Perfo...,4.0,(91 Reviews),Private,Austin Texas,17 years old,501-1k Employees (India)
5949,10.0,Turtle,3.9,(91 Reviews),Kolkata + 13 more,29 years old,51-200 Employees (India),
5950,11.0,Sundaram Home Fi...,4.0,(91 Reviews),Public,"Chennai,Tamil Nadu + 36 more",23 years old,1k-5k Employees (India)
5951,12.0,Tata Boeing Aero...,3.9,(91 Reviews),Private,Chicago + 2 more,7 years old,1k-5k Employees (India)
5952,13.0,Shankar Electric...,4.1,(91 Reviews),Bengaluru + 6 more,3 years old,201-500 Employees (India),
5953,14.0,Brunel,4.5,(91 Reviews),Private,"Amsterdam,North Holland + 10 more",47 years old,51-200 Employees (India)
5954,15.0,EPIQ Systems,4.1,(91 Reviews),Private,New York + 2 more,34 years old,501-1k Employees (India)
5955,16.0,SevenMentor,4.8,(91 Reviews),Private,"Pune,Maharashtra",13 years old,51-200 Employees (India)
5956,17.0,Enhance Business...,3.2,(91 Reviews),Private,Gurgaon + 2 more,8 years old,51-200 Employees (India)
5957,18.0,Reliance Group,4.0,(9k Reviews),Private,Mumbai + 29 more,56 years old,1 Lakh+ Employees (India)
5958,19.0,RPG Group,4.1,(6.6k Reviews),Private,"Mumbai,Maharashtra + 25 more",202 years old,10k-50k Employees (India)
5959,20.0,VRVS Electrical ...,4.1,(90 Reviews),Hyderabad + 4 more,23 years old,501-1k Employees (India),
5960,21.0,Bhashyam Educati...,4.2,(90 Reviews),Private,"Guntur,Andhra Pradesh + 18 more",24 years old,201-500 Employees (India)
5961,22.0,Gar Corporation,4.0,(90 Reviews),Private,Hyderabad,40 years old,51-200 Employees (India)
5962,23.0,Bsr Infratech In...,4.0,(90 Reviews),Private,Bengaluru + 7 more,14 years old,1k-5k Employees (India)
5963,24.0,Best Koki Automo...,3.9,(90 Reviews),Private,Gurgaon + 7 more,14 years old,201-500 Employees (India)
5964,25.0,BRIGHTVIEW TELEC...,3.5,(90 Reviews),Private,New Delhi + 10 more,14 years old,501-1k Employees (Global)
5965,26.0,Nilkamal Furnitu...,3.9,(90 Reviews),Public,Mumbai + 37 more,32 years old,1k-5k Employees (India)
5966,27.0,Apmosys Technolo...,3.7,(90 Reviews),Private,"Mumbai,Maharashtra + 4 more",10 years old,51-200 Employees (India)
5967,28.0,Multi Organics,3.9,(90 Reviews),Private,"Mumbai,Maharashtra + 3 more",46 years old,51-200 Employees (India)
5968,29.0,LIXIL,4.1,(90 Reviews),Public,"Koto-ku,Tokyo + 20 more",15 years old,201-500 Employees (India)
5969,0.0,Prgx India,3.8,(90 Reviews),Private,"Atlanta,Georgia",12 years old,201-500 Employees (India)
5970,1.0,Doha Petroleum C...,4.1,(90 Reviews),Private,Doha + 3 more,41 years old,1k-5k Employees (India)
5971,2.0,SODECIA,3.9,(90 Reviews),Private,"Porto,Maia + 6 more",42 years old,201-500 Employees (India)
5972,3.0,IWS,4.0,(90 Reviews),Private,Noida + 16 more,18 years old,201-500 Employees (India)
5973,4.0,Vanesa Care,4.1,(90 Reviews),Private,"Delhi/NCR,Delhi + 17 more",39 years old,501-1k Employees (India)
5974,5.0,Aurobindo Realty...,4.4,(90 Reviews),Private,"Hyderabad/Secunderabad,Telangana + 5 more",6 years old,501-1k Employees (India)
5975,6.0,Raptim Research,4.0,(90 Reviews),Private,"Mumbai,Maharashtra + 2 more",17 years old,201-500 Employees (India)
5976,7.0,HP Globalsoft,4.5,(90 Reviews),Bengaluru/Bangalore + 1 more,,,
5977,8.0,Sage Metals,3.7,(90 Reviews),Private,New Delhi + 4 more,39 years old,201-500 Employees (India)
5978,9.0,Setco Automotive,4.1,(90 Reviews),Public,"Mumbai,Maharashtra + 10 more",40 years old,501-1k Employees (India)
5979,10.0,Uniqlo,3.3,(90 Reviews),Tokyo + 2 more,51-200 Employees (India),,
5980,11.0,VSynergize Outso...,2.6,(90 Reviews),Private,"Boston,MA",21 years old,201-500 Employees (India)
5981,12.0,Cadmaxx Solution...,3.5,(90 Reviews),Private,"Bangalore/Bengaluru,Karnataka + 11 more",18 years old,501-1k Employees (India)
5982,13.0,Nucon Aerospace,3.8,(90 Reviews),Private,Hyderabad + 1 more,50 years old,201-500 Employees (India)
5983,14.0,The Heritage Sch...,4.0,(90 Reviews),Private,New Delhi + 12 more,13 years old,201-500 Employees (India)
5984,15.0,Claas,4.3,(90 Reviews),Private,"Harsewinkel,North Rhine-Westphalia + 6 more",14 years old,201-500 Employees (India)
5985,16.0,Vishnu Solutions,3.2,(90 Reviews),Private,Kolkata,22 years old,201-500 Employees (India)
5986,17.0,Wep Solutions In...,3.9,(90 Reviews),Public,Bangalore + 12 more,27 years old,201-500 Employees (India)
5987,18.0,Valmet,4.2,(90 Reviews),Private,Espoo + 10 more,84 years old,51-200 Employees (India)
5988,19.0,Sumtotal Systems,4.2,(90 Reviews),Private,"Gainesville,Florida",37 years old,501-1k Employees (India)
5989,20.0,Rossari Biotech,3.9,(90 Reviews),Private,"Mumbai,Maharashtra + 9 more",25 years old,51-200 Employees (India)
5990,21.0,MyCar,3.8,(90 Reviews),Private,Pune + 15 more,17 years old,11-50 Employees (India)
5991,22.0,SHARON BIO MEDIC...,4.0,(90 Reviews),Public,"Mumbai,Maharashtra + 3 more",33 years old,501-1k Employees (India)
5992,23.0,Focus Softnet,3.5,(90 Reviews),Private,"Hyderabad/Secunderabad,Telangana + 7 more",30 years old,501-1k Employees (India)
5993,24.0,Samsung SDS,3.8,(90 Reviews),Private,Seoul + 11 more,37 years old,1k-5k Employees (India)
5994,25.0,Hawa Valves,3.4,(90 Reviews),Private,"Mumbai,Maharashtra + 5 more",21 years old,201-500 Employees (India)
5995,26.0,Cherry Hill Inte...,4.2,(90 Reviews),Private,New Delhi + 6 more,35 years old,201-500 Employees (India)
5996,27.0,Numeric Power Sy...,4.0,(90 Reviews),Public,Chennai + 29 more,38 years old,5k-10k Employees (India)
5997,28.0,Ester Industries,4.0,(90 Reviews),Public,Gurgaon + 4 more,37 years old,501-1k Employees (India)
5998,29.0,Spectrum Consult...,3.3,(90 Reviews),Private,Bangalore + 7 more,27 years old,51-200 Employees (India)
5999,0.0,SODECIA,3.9,(90 Reviews),Private,"Porto,Maia + 6 more",42 years old,201-500 Employees (India)
6000,1.0,Claas,4.3,(90 Reviews),Private,"Harsewinkel,North Rhine-Westphalia + 6 more",14 years old,201-500 Employees (India)
6001,2.0,Cadmaxx Solution...,3.5,(90 Reviews),Private,"Bangalore/Bengaluru,Karnataka + 11 more",18 years old,501-1k Employees (India)
6002,3.0,Nucon Aerospace,3.8,(90 Reviews),Private,Hyderabad + 1 more,50 years old,201-500 Employees (India)
6003,4.0,LIXIL,4.1,(90 Reviews),Public,"Koto-ku,Tokyo + 20 more",15 years old,201-500 Employees (India)
6004,5.0,Uniqlo,3.3,(90 Reviews),Tokyo + 2 more,51-200 Employees (India),,
6005,6.0,Aurobindo Realty...,4.4,(90 Reviews),Private,"Hyderabad/Secunderabad,Telangana + 5 more",6 years old,501-1k Employees (India)
6006,7.0,Nilkamal Furnitu...,3.9,(90 Reviews),Public,Mumbai + 37 more,32 years old,1k-5k Employees (India)
6007,8.0,HP Globalsoft,4.5,(90 Reviews),Bengaluru/Bangalore + 1 more,,,
6008,9.0,JPM INDUSTRIES,3.5,(90 Reviews),Private,Gurgaon + 7 more,63 years old,1k-5k Employees (India)
6009,10.0,Apmosys Technolo...,3.7,(90 Reviews),Private,"Mumbai,Maharashtra + 4 more",10 years old,51-200 Employees (India)
6010,11.0,Wonderchef Home ...,3.9,(90 Reviews),Private,"Mumbai,Maharashtra + 17 more",13 years old,201-500 Employees (India)
6011,12.0,Nahar Group of C...,3.6,(90 Reviews),Ludhiana + 11 more,73 years old,51-200 Employees (India),
6012,13.0,Communications T...,3.8,(90 Reviews),Pennsylvania + 14 more,47 years old,501-1k Employees (India),
6013,14.0,Raptim Research,4.0,(90 Reviews),Private,"Mumbai,Maharashtra + 2 more",17 years old,201-500 Employees (India)
6014,15.0,Multi Organics,3.9,(90 Reviews),Private,"Mumbai,Maharashtra + 3 more",46 years old,51-200 Employees (India)
6015,16.0,Quest Global Tec...,4.1,(90 Reviews),Private,Indore + 8 more,9 years old,51-200 Employees (India)
6016,17.0,Prgx India,3.8,(90 Reviews),Private,"Atlanta,Georgia",12 years old,201-500 Employees (India)
6017,18.0,Annora Pharma,4.0,(90 Reviews),Private,Sangareddy + 2 more,6 years old,201-500 Employees (India)
6018,19.0,Religare Housing...,4.7,(90 Reviews),Public,Gurgaon + 26 more,29 years old,51-200 Employees (India)
6019,20.0,Gar Corporation,4.0,(90 Reviews),Private,Hyderabad,40 years old,51-200 Employees (India)
6020,21.0,RC Plasto Tanks ...,3.7,(90 Reviews),Private,Nagpur + 12 more,12 years old,51-200 Employees (India)
6021,22.0,Sage Metals,3.7,(90 Reviews),Private,New Delhi + 4 more,39 years old,201-500 Employees (India)
6022,23.0,Setco Automotive,4.1,(90 Reviews),Public,"Mumbai,Maharashtra + 10 more",40 years old,501-1k Employees (India)
6023,24.0,Little Nap Recli...,4.8,(90 Reviews),New Delhi + 13 more,201-500 Employees (India),,
6024,25.0,Walkaroo Interna...,4.1,(90 Reviews),Coimbatore + 14 more,5k-10k Employees (India),,
6025,26.0,Altos Global Ser...,3.7,(90 Reviews),Private,Irvine + 3 more,20 years old,51-200 Employees (India)
6026,27.0,Labdhi Lifestyle,4.5,(90 Reviews),Public,"Mumbai,Maharashtra + 1 more",8 years old,51-200 Employees (India)
6027,28.0,RJ Corp,4.0,(2.2k Reviews),Private,"Gurgaon/Gurugram,Haryana + 23 more",42 years old,51-200 Employees (India)
6028,29.0,AXA,4.0,(1.9k Reviews),Private,Paris + 13 more,206 years old,10k-50k Employees (India)
6029,0.0,Fairmont Hotels ...,4.3,(89 Reviews),Private,Toronto + 10 more,115 years old,201-500 Employees (India)
6030,1.0,Baskin Robbins,4.1,(89 Reviews),Private,"Canton,Massachusetts + 25 more",77 years old,51-200 Employees (India)
6031,2.0,Axis Clinicals,4.0,(89 Reviews),Private,"Hyderabad/Secunderabad,Telangana + 3 more",18 years old,201-500 Employees (India)
6032,3.0,NMIMS,4.1,(89 Reviews),Private,Mumbai + 12 more,41 years old,1k-5k Employees (Global)
6033,4.0,OM Careers,3.1,(89 Reviews),Private,Ludhiana,14 years old,11-50 Employees (India)
6034,5.0,Radhakrishna Foo...,4.3,(89 Reviews),Private,Thane + 18 more,56 years old,1k-5k Employees (India)
6035,6.0,Sphinx Worldbiz,3.3,(89 Reviews),Private,Frankfurt Am Main + 4 more,26 years old,201-500 Employees (India)
6036,7.0,KIIT University,4.4,(89 Reviews),Private,"Blaine,Washington + 2 more",30 years old,1k-5k Employees (India)
6037,8.0,Ortel Communicat...,3.4,(89 Reviews),Public,"Bhubaneswar,Odisha + 16 more",27 years old,51-200 Employees (India)
6038,9.0,Adglobal360,3.9,(89 Reviews),Private,"Gurgaon/Gurugram,Haryana + 3 more",13 years old,501-1k Employees (India)
6039,10.0,Goodricke Group,4.2,(89 Reviews),Public,"Kolkata,West Bengal + 19 more",45 years old,201-500 Employees (India)
6040,11.0,Gangavaram Port,4.0,(89 Reviews),Private,Visakhapatnam + 4 more,14 years old,1k-5k Employees (India)
6041,12.0,BlazeClan Techno...,4.1,(89 Reviews),Private,"Pune,Maharashtra + 1 more",12 years old,501-1k Employees (India)
6042,13.0,PolicyX.com,3.2,(89 Reviews),Private,"Gurgaon/Gurugram,Haryana + 4 more",9 years old,51-200 Employees (India)
6043,14.0,NIS Management P...,3.9,(89 Reviews),Private,Kolkata + 11 more,37 years old,51-200 Employees (India)
6044,15.0,O P Jindal Globa...,3.8,(89 Reviews),Private,"Sonepat,Haryana + 1 more",13 years old,51-200 Employees (India)
6045,16.0,BillDesk,3.6,(89 Reviews),Public,"Mumbai,Maharashtra + 12 more",22 years old,201-500 Employees (Global)
6046,17.0,Matrix Clothing,4.5,(89 Reviews),Private,Gurugram + 2 more,42 years old,51-200 Employees (India)
6047,18.0,SIPL,3.7,(89 Reviews),Private,"Ghaziabad,Uttar Pradesh + 31 more",39 years old,501-1k Employees (Global)
6048,19.0,Asia Motor Works,3.3,(89 Reviews),Private,Mumbai + 12 more,20 years old,1k-5k Employees (India)
6049,20.0,Bausch & Lomb,4.0,(89 Reviews),Private,"Bridgewater,New Jersey + 18 more",169 years old,201-500 Employees (India)
6050,21.0,Vortex Engineeri...,4.0,(89 Reviews),Private,Chennai + 17 more,21 years old,201-500 Employees (India)
6051,22.0,Ivangel Sales & ...,3.9,(89 Reviews),Private,Kolkata + 19 more,23 years old,
6052,23.0,Rds Project,3.9,(89 Reviews),Private,New Delhi + 13 more,30 years old,201-500 Employees (India)
6053,24.0,Ansal Housing & ...,3.4,(89 Reviews),Public,"Delhi/NCR,New Delhi + 11 more",39 years old,201-500 Employees (India)
6054,25.0,Indian School of...,4.5,(89 Reviews),Private,"Hyderabad/Secunderabad,Telangana + 7 more",7 years old,51-200 Employees (India)
6055,26.0,ANY Graphics,3.9,(89 Reviews),Private,"Noida,Uttar Pradesh + 14 more",23 years old,201-500 Employees (India)
6056,27.0,Mega Rubber Tech...,3.6,(89 Reviews),Private,"Thane,Maharashtra + 7 more",27 years old,501-1k Employees (India)
6057,28.0,Ravi Foods,3.9,(89 Reviews),Private,"Hyderabad/Secunderabad,Telangana + 19 more",34 years old,501-1k Employees (India)
6058,29.0,UTI Technology S...,3.3,(89 Reviews),Public,"Mumbai,Maharashtra + 11 more",29 years old,1k-5k Employees (India)
6059,0.0,Ravi Foods,3.9,(89 Reviews),Private,"Hyderabad/Secunderabad,Telangana + 19 more",34 years old,501-1k Employees (India)
6060,1.0,Asia Motor Works,3.3,(89 Reviews),Private,Mumbai + 12 more,20 years old,1k-5k Employees (India)
6061,2.0,Bausch & Lomb,4.0,(89 Reviews),Private,"Bridgewater,New Jersey + 18 more",169 years old,201-500 Employees (India)
6062,3.0,Gangavaram Port,4.0,(89 Reviews),Private,Visakhapatnam + 4 more,14 years old,1k-5k Employees (India)
6063,4.0,Ortel Communicat...,3.4,(89 Reviews),Public,"Bhubaneswar,Odisha + 16 more",27 years old,51-200 Employees (India)
6064,5.0,Matrix Clothing,4.5,(89 Reviews),Private,Gurugram + 2 more,42 years old,51-200 Employees (India)
6065,6.0,SIPL,3.7,(89 Reviews),Private,"Ghaziabad,Uttar Pradesh + 31 more",39 years old,501-1k Employees (Global)
6066,7.0,BillDesk,3.6,(89 Reviews),Public,"Mumbai,Maharashtra + 12 more",22 years old,201-500 Employees (Global)
6067,8.0,Fairmont Hotels ...,4.3,(89 Reviews),Private,Toronto + 10 more,115 years old,201-500 Employees (India)
6068,9.0,Goodricke Group,4.2,(89 Reviews),Public,"Kolkata,West Bengal + 19 more",45 years old,201-500 Employees (India)
6069,10.0,PolicyX.com,3.2,(89 Reviews),Private,"Gurgaon/Gurugram,Haryana + 4 more",9 years old,51-200 Employees (India)
6070,11.0,Baskin Robbins,4.1,(89 Reviews),Private,"Canton,Massachusetts + 25 more",77 years old,51-200 Employees (India)
6071,12.0,NIS Management P...,3.9,(89 Reviews),Private,Kolkata + 11 more,37 years old,51-200 Employees (India)
6072,13.0,Sphinx Worldbiz,3.3,(89 Reviews),Private,Frankfurt Am Main + 4 more,26 years old,201-500 Employees (India)
6073,14.0,OM Careers,3.1,(89 Reviews),Private,Ludhiana,14 years old,11-50 Employees (India)
6074,15.0,NMIMS,4.1,(89 Reviews),Private,Mumbai + 12 more,41 years old,1k-5k Employees (Global)
6075,16.0,Axis Clinicals,4.0,(89 Reviews),Private,"Hyderabad/Secunderabad,Telangana + 3 more",18 years old,201-500 Employees (India)
6076,17.0,O P Jindal Globa...,3.8,(89 Reviews),Private,"Sonepat,Haryana + 1 more",13 years old,51-200 Employees (India)
6077,18.0,BlazeClan Techno...,4.1,(89 Reviews),Private,"Pune,Maharashtra + 1 more",12 years old,501-1k Employees (India)
6078,19.0,KIIT University,4.4,(89 Reviews),Private,"Blaine,Washington + 2 more",30 years old,1k-5k Employees (India)
6079,20.0,Sustainable Agro...,4.3,(89 Reviews),Private,"Mumbai,Maharashtra + 27 more",11 years old,51-200 Employees (India)
6080,21.0,UTI Technology S...,3.3,(89 Reviews),Public,"Mumbai,Maharashtra + 11 more",29 years old,1k-5k Employees (India)
6081,22.0,Dantal Hydraulic...,4.2,(89 Reviews),Private,"Gurgaon/Gurugram,Haryana + 7 more",32 years old,501-1k Employees (India)
6082,23.0,Q3 Technologies,4.1,(89 Reviews),Private,"Boston,Massachusetts + 4 more",31 years old,501-1k Employees (India)
6083,24.0,Vortex Engineeri...,4.0,(89 Reviews),Private,Chennai + 17 more,21 years old,201-500 Employees (India)
6084,25.0,Urbanpro,4.1,(89 Reviews),Private,"Bangalore,Karnataka + 16 more",11 years old,51-200 Employees (India)
